run_id,domain,model,harness,homepage_reached,docs_reached,sitemap_reached,web_search_used,llms_txt_reached,well_known_reached,openapi_reached,agents_md_reached,homepage_first_turn,next_hop_docs,homepage_visits,docs_pages_fetched,web_fetch_calls,format_set_calls,markdown_calls,llms_txt_fetches,llms_txt_linked,well_known_fetches,well_known_linked,openapi_fetches,openapi_linked,agents_md_fetches,agents_md_linked,llms_followed_listing,answer_code_matched_fetch,answer_grounded,answer_ground_kind,site_ships_llms_txt,site_ships_openapi,site_ships_agents_md
7d6bfbb1-8f75-4f04-8254-0cdfc36411fa,attio.com,claude-haiku-4-5,eve,1,1,0,0,0,0,0,0,1,1,1,7,8,8,8,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,1
e7757164-b009-4bea-9a7f-f97d2e18ea9f,telnyx.com,claude-haiku-4-5,eve,1,1,0,0,1,1,0,0,1,1,2,6,14,14,13,1,1,1,1,0,0,0,0,1,,1,external_page,1,1,1
584aafcc-b4cb-4cc2-ab89-546ddea00877,stripe.com,claude-haiku-4-5,eve,1,1,0,0,0,0,0,0,1,1,1,4,7,7,7,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
907746a0-0624-4d69-9353-513168bf9246,attio.com,claude-fable-5,eve,1,1,0,0,1,0,0,0,1,1,1,5,7,0,0,1,1,0,0,0,0,0,0,0,,1,docs_page,1,1,1
2ad59509-0979-46f4-8712-b60e837a15f8,ora.ai,claude-fable-5,eve,1,1,0,0,1,1,1,0,1,0,1,1,2,0,0,1,1,2,2,1,1,0,0,1,0,1,llms_txt,1,1,1
3c803a51-bb6a-4a05-88a5-42ca75f49fa5,attio.com,claude-fable-5,eve,1,1,0,0,1,0,0,0,1,0,2,2,7,0,0,1,1,0,0,0,0,0,0,0,,1,homepage,1,1,1
95ec8da2-2a63-4804-ad73-26b8194cf2f5,stripe.com,claude-fable-5,eve,1,1,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,,,1,homepage,1,0,1
88061239-7734-43d2-aa59-65051dacdcc1,stripe.com,claude-fable-5,eve,1,1,0,0,0,0,0,0,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,,,1,homepage,1,0,1
d4ce3fad-1bfc-45ce-a4e5-896f5885e244,stripe.com,claude-haiku-4-5,eve,1,1,0,0,0,0,0,0,1,1,1,8,10,10,10,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
508b37c9-424c-4719-8be2-5e3a009a19d4,ora.ai,claude-fable-5,eve,1,1,0,0,1,1,0,1,1,1,1,1,2,0,0,1,0,1,1,0,0,1,1,1,,1,llms_txt,1,1,1
07b84c7c-3fbc-407e-859a-4e3cc421e2b6,ora.ai,claude-fable-5,eve,1,1,0,0,1,1,0,0,1,1,1,2,3,0,0,1,0,1,1,0,0,0,0,1,,1,llms_txt,1,1,1
32f64cb5-4780-4db1-9395-0cb202cd0218,attio.com,claude-haiku-4-5,eve,1,1,0,1,1,0,0,0,1,0,2,4,12,12,11,1,1,0,0,0,0,0,0,1,,1,homepage,1,1,1
dc3cfd3b-1348-4ce8-bf46-6716c46c237f,attio.com,claude-haiku-4-5,eve,1,1,0,0,1,0,0,0,1,1,1,4,7,7,6,1,1,0,0,0,0,0,0,1,,1,homepage,1,1,1
076abf8b-c98e-4656-88db-6f66ab4dba39,telnyx.com,claude-fable-5,eve,1,1,0,0,1,0,0,0,1,0,2,1,4,0,0,1,1,0,0,0,0,0,0,1,,1,llms_txt,1,1,1
744ded11-e073-4329-825c-4a77a0842b7f,stripe.com,claude-haiku-4-5,eve,1,1,0,0,0,0,0,0,1,1,1,7,8,8,8,0,0,0,0,0,0,0,0,,,1,homepage,1,0,1
c0d9cba6-3d9a-4411-a00f-36810816eb82,attio.com,claude-haiku-4-5,eve,1,1,0,1,0,0,0,0,1,0,2,1,7,7,7,0,0,0,0,0,0,0,0,,,1,homepage,1,1,1
dbe911d9-30df-436f-ab46-0c222ec7695d,ora.ai,claude-haiku-4-5,eve,1,1,0,0,0,1,1,0,1,1,1,2,5,5,3,0,0,1,1,1,1,0,0,,0,1,docs_page,1,1,1
098c737d-504b-440a-8c96-2d65b3be1297,telnyx.com,claude-haiku-4-5,eve,1,1,0,0,1,1,0,0,1,1,2,2,10,0,0,1,1,1,1,0,0,0,0,1,0,1,homepage,1,1,1
542fff99-3ec4-45f9-8a30-e3485d0a4256,ora.ai,claude-haiku-4-5,eve,1,1,0,0,0,1,1,0,1,1,1,1,5,5,5,0,0,1,1,1,1,0,0,,0,1,site_page,1,1,1
0aa12bc8-7b0f-472d-a50e-b8f524bf4046,telnyx.com,claude-haiku-4-5,eve,1,1,0,0,1,1,0,0,1,1,2,4,7,7,6,1,1,1,1,0,0,0,0,1,,1,llms_txt,1,1,1
07fd0b63-147d-4b9d-8a90-b9cbe6e7bb5b,telnyx.com,claude-fable-5,eve,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,2,1,0,0,0,0,,,1,well_known,1,1,1
05a110a5-6daa-402b-af02-f0b8b6ef9b7a,ora.ai,claude-haiku-4-5,eve,1,1,0,0,0,0,0,0,1,1,1,3,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,1
d79ec94c-e11d-41cd-91ea-4aa114727920,stripe.com,claude-haiku-4-5,eve,1,1,0,0,0,0,0,0,1,1,4,9,14,14,14,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
494304c3-07d1-45c2-9db5-51c504eea3ac,stripe.com,claude-fable-5,eve,0,1,0,0,0,0,0,0,,,0,5,5,5,5,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
fc580497-35d2-4be1-b968-1e3013ee21d5,telnyx.com,claude-haiku-4-5,eve,1,1,0,0,1,1,1,0,1,1,2,4,12,12,11,1,1,3,3,1,1,0,0,0,,1,llms_txt,1,1,1
88283c98-00a6-406e-8253-38df0bb5c61b,attio.com,claude-fable-5,eve,1,1,0,0,1,1,0,0,1,0,2,3,4,0,0,1,1,1,1,0,0,0,0,0,,1,llms_txt,1,1,1
a8575dd2-700f-48ca-a99e-501ab91f1a4a,stripe.com,claude-fable-5,eve,0,1,0,0,1,1,0,0,,,0,3,3,0,0,1,1,1,0,0,0,0,0,0,,1,docs_page,1,0,1
705adc4b-9cf7-42b5-ad32-f0327fab2873,attio.com,claude-fable-5,eve,1,1,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,1
01f41e39-6160-46b4-a43a-609ab17b939f,stripe.com,claude-haiku-4-5,claude-agent-sdk,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,0,1
49946834-f0d5-4161-99f3-de1c15c12a9d,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,1,1,llms_txt,1,1,1
07999812-ffc4-4350-95ea-10c1290e374c,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,,1,openapi,1,1,1
9514f426-5778-47c6-819f-6c5e54690fdd,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
d2952b4d-760d-4dcf-971e-6585aef15afa,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,1,homepage,1,0,1
59326803-ca4d-4604-bcc7-886a5a38c346,monday.com,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,0,0,1,,1,well_known,1,1,0
a394c979-e75e-4396-af02-880e47d9bfd4,monday.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,,,1,well_known,1,1,0
e9d2152e-1e7d-4dd6-b09b-0ac677ae3af1,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
8d0a9105-654f-43ce-b160-ebf2091b0330,ora.ai,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,1
94b24240-7748-4bdc-b7bd-902f9127eee1,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,,,1,openapi,1,1,0
2e2054fe-941f-4ccd-915d-0251c3bf80f6,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,0,0,0,,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,1,docs_page,1,0,1
fb65e399-066e-48c6-8d9a-b6a0ab8b3450,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
1bb17a06-2c99-4792-bfee-9c27cfd9f045,monday.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,1,0,0,,,0,2,0,0,0,2,2,1,1,0,0,0,0,1,,1,llms_txt,1,1,0
87c51fb8-7e39-4870-981d-fe15820832d7,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,,1,llms_txt,1,1,1
fd3c1062-82d2-484e-af4d-276436e21f0b,monday.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,2,2,1,1,0,0,,,1,openapi,1,1,0
c1babd1c-8ad4-48d3-9fdc-796a91e05c2a,attio.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
aa4a4a2a-566d-45b8-9b14-bb645adad749,zapier.com,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,,1,llms_txt,1,0,1
cdf9f4fe-d379-4fef-af89-4a1dd2a6754a,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,site_page,1,1,1
d5abfd54-b169-4461-a132-fc171f345c22,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,4,0,0,0,0,,,1,site_page,1,1,1
7206fadc-66ed-4bc2-8eaa-1146a2096fa6,attio.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,1
75b625f5-6e0d-464d-ad01-d9752673841e,monday.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,0
d28c308e-2574-4637-b038-6eb1dcfd6a1f,stripe.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,llms_txt,1,0,1
cef4a416-8be1-4873-a2db-9fc59203a0c9,attio.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,0,0,0,,,0,2,0,0,0,2,1,0,0,0,0,0,0,0,,1,docs_page,1,1,1
f435c537-c750-4c31-bb38-b530dd5e26bf,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,1,site_page,1,0,1
e0ff42d2-4501-4959-a948-1c8f5f92fc0b,monday.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,,,1,mcp_tool_call,1,1,0
5978b26c-01dd-43d5-84f8-3ce02a823c5f,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,0,0,0,,,0,2,0,0,0,2,0,0,0,0,0,0,0,0,,1,docs_page,1,0,1
c29a2252-84b9-40ec-bd2d-ee484dce61d8,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,1,llms_txt,1,1,1
49f3cab2-677c-43f7-8c45-2418e7e8b8b0,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,site_page,1,1,1
62a24513-2063-4e7c-85c6-10bc624f783b,ora.ai,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,1
9671d6f5-d8d8-43a5-a5e9-2c37ab7b1cd0,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,1,1,1,1,1,1,0,1,0,1,2,0,0,0,1,1,1,1,1,1,0,0,0,1,1,site_page,1,1,1
479557fc-6169-4ed3-8d77-dfa22755381f,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,0
69c0cb63-ea28-42f5-83c1-116a3dc66d48,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,1
b4337f59-55c6-4268-824c-6a8027d81ce2,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,1,1,1,0,1,0,1,2,0,0,0,1,1,1,1,2,2,0,0,0,,1,llms_txt,1,1,1
845be2da-1d92-48fc-86e8-f5b6c143eade,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,0,0,0,,,0,1,0,0,0,2,1,0,0,0,0,0,0,0,,1,docs_page,1,0,1
3f20e6f7-3972-4aff-b238-bf12eaa21b87,attio.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,1,1,0,0,1,0,3,0,0,0,0,1,1,2,2,0,0,0,0,0,,0,,1,1,1
d8696380-92bd-4538-8897-c2d76883b709,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,site_page,1,1,1
5aa85ad2-31c1-45d0-9ff2-46532ce2e618,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,0,1,1,1,0,1,1,2,1,0,0,0,1,1,3,3,1,1,0,0,0,,1,openapi,1,1,1
e8ad2ed7-727f-4faa-b505-aaa2b58a1606,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
07dc08f0-bd72-4317-9974-30e609e67ab1,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,1
cf6f8a60-137c-440d-871d-1e2b60bedb62,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,1,1,0,1,1,1,3,0,0,0,0,0,4,4,1,1,0,0,,0,1,well_known,1,1,0
76483c25-7135-4768-a830-c18be65db395,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,1,llms_txt,1,0,1
c1420085-2c68-4987-ab87-f109df959570,attio.com,claude-fable-5,claude-agent-sdk,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,3,2,3,3,0,0,0,0,0,,1,docs_page,1,1,1
4794791b-95b8-4351-817d-0bd1426eea5c,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,site_page,1,1,1
016a2a3f-1c14-41a8-81b6-355529e5db08,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
e71bd9a4-f687-4bf2-b102-fe9f0d021c06,telnyx.com,claude-fable-5,claude-agent-sdk,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,site_page,1,1,1
ed88af27-6f70-4a5a-a334-412d33bbdaf8,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,,1,openapi,1,1,1
5c455844-1c52-4007-b2bd-582421bef15a,attio.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
62174dc8-73bc-41a3-9b32-f2f4ba994d78,attio.com,claude-haiku-4-5,claude-agent-sdk,0,0,0,1,0,1,0,0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,,,1,mcp_tool_call,1,1,1
0209c0ad-12c5-4df3-a8e6-0a90bba62f99,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2,2,1,1,0,0,0,,1,openapi,1,1,1
a1a6ef38-4e76-458c-abb7-8c93577bdbb8,monday.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,0
d652f9db-41dc-4ad5-bd17-f209eb5a7fe1,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,0,1
a1b6799c-f09a-4a44-92af-01d2a0b1e641,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,mcp_tool_call,1,1,1
d44ce0a3-f4cb-4d42-89f3-f41915085888,zapier.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,1,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,,1,llms_txt,1,0,1
5c7ebd4a-eb90-4510-ae83-c240be1bf9a2,attio.com,claude-fable-5,claude-agent-sdk,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,3,2,2,2,0,0,0,0,0,,1,docs_page,1,1,1
3c056d0c-6de9-48cc-88a0-76ea8d434baf,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,,1,llms_txt,1,1,1
a6ab6c57-4af3-4fe1-9636-5b621473af77,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,2,2,0,0,0,0,0,,1,llms_txt,1,1,1
83b41014-cdc5-4e00-8d81-5b415ae1e795,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,robots_txt,1,0,1
5ff77092-c422-42c1-93ac-c02b0d431474,monday.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,1,0,0,,,0,2,0,0,0,1,0,2,2,0,0,0,0,1,,1,llms_txt,1,1,0
3695f2ca-8289-41db-9a52-3092cffb00b1,monday.com,claude-fable-5,claude-agent-sdk,0,1,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,0
8f74cbfc-e374-4930-9e58-fc2926a766e5,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,,1,openapi,1,1,1
9b1600d0-703f-49a3-a5ba-227333cac0e7,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,2,1,0,0,0,0,0,0,0,,1,llms_txt,1,0,1
f72db9cb-8305-4dcb-9f64-d75617af21ce,monday.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,1,homepage,1,1,0
502dfab6-b827-420e-8b11-6ac3edc9c25b,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,2,2,1,1,0,0,1,,1,llms_txt,1,1,1
a9913189-5437-41d4-8d8f-c4a2a57f5a87,attio.com,claude-fable-5,claude-agent-sdk,1,1,0,0,1,1,0,0,1,0,1,2,0,0,0,2,0,1,1,0,0,0,0,1,,1,docs_page,1,1,1
fde2e8c4-8341-48b4-abe1-d404b5f7cc55,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,1,1
69eb94e2-c5f0-4545-92a4-89c8747c3a08,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,0,0,0,,,0,1,0,0,0,2,1,0,0,0,0,0,0,0,,1,docs_page,1,0,1
5c9ac4f8-1672-4168-8a63-23257ebbeaf3,telnyx.com,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,,1,llms_txt,1,1,1
e9ef581a-77f5-4de6-bbf9-b24d5ba1435e,attio.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,llms_txt,1,1,1
d5062afb-47f4-49e8-a2a4-01d441473900,attio.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
150a8efb-24a8-4297-bc7b-5e4debbf57e7,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,llms_txt,1,1,1
7ed5b1d3-6f1d-4655-a0be-952076fc70e4,stripe.com,claude-fable-5,claude-agent-sdk,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,,,1,well_known,1,0,1
2b65105b-0fbe-4ec7-adcf-42f4065432a6,attio.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
c281505a-be35-435e-a6d8-ad9df56c48f2,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
7267e6f1-532c-4be1-8d53-844f5d100304,monday.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,2,2,0,0,0,0,1,,1,llms_txt,1,1,0
6354f543-188a-4e25-b8a1-c4eb5eb1b69a,telnyx.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,1,0,0,,,0,0,0,0,0,1,0,2,2,0,0,0,0,1,,1,llms_txt,1,1,1
bcad08ff-475c-4d5a-9817-d489d5248a09,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,0,1,site_page,1,1,1
e405d33d-d14a-4458-af4b-4f85a673c3be,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,mcp_tool_call,1,0,1
1eaebe55-67bf-4892-ac60-7d0cfa750d5c,attio.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
5053f54b-249f-4c03-9a72-5a736e65fa7d,ora.ai,claude-haiku-4-5,claude-agent-sdk,1,1,1,1,1,1,1,0,1,0,1,3,0,0,0,1,1,1,1,1,1,0,0,0,1,1,openapi,1,1,1
aa758d9f-4d7a-48d1-ac96-4c34a37caae9,telnyx.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,,1,1,site_page,1,1,1
dcaef622-eda0-4dc5-82f4-4d3dde6e3aea,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,,1,llms_txt,1,1,1
13c19796-8db6-4f66-b251-1487598f0ff5,stripe.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,1,llms_txt,1,0,1
87a6e0d7-7742-4d8b-991b-9131d81bff7e,attio.com,claude-haiku-4-5,claude-agent-sdk,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,1
aa419a1e-6509-4f96-a4b4-03cf4c094ca3,attio.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,1,site_page,1,1,1
848c5e35-a8a2-4852-9b12-5b9c42d7d1fe,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,1,0,0,,,0,1,0,0,0,2,1,1,1,0,0,0,0,0,,1,well_known,1,0,1
c35acfe4-e95d-407b-b870-c577ffd0361a,ora.ai,claude-fable-5,claude-agent-sdk,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,site_page,1,1,1
213d66cc-e672-4d43-a7c1-f9cf38795b86,stripe.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,0,1
13a8bbb4-9536-4fbf-a22d-c67d803e85d8,ora.ai,claude-fable-5,claude-agent-sdk,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,2,2,1,1,0,0,0,,1,llms_txt,1,1,1
f5cc03a3-55fa-46ee-ab02-9356317d4256,monday.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,1,docs_page,1,1,0
c018d346-4e98-4afb-84eb-2321e567e272,stripe.com,claude-fable-5,claude-agent-sdk,0,1,0,0,1,1,0,0,,,0,1,0,0,0,2,1,1,1,0,0,0,0,1,,1,well_known,1,0,1
bf86f37b-a7c3-400d-9751-d1c22334478a,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,1,0,0,0,,,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,1,llms_txt,1,0,1
1e40110c-0f3a-499d-9108-9a8987abe32e,attio.com,claude-fable-5,claude-agent-sdk,1,1,0,0,1,0,0,0,1,0,1,4,0,0,0,3,1,0,0,0,0,0,0,0,,1,docs_page,1,1,1
a30a2036-68c6-4458-a15d-ca0791a76765,attio.com,claude-haiku-4-5,claude-agent-sdk,1,1,0,1,1,1,0,0,1,0,2,2,0,0,0,1,1,1,1,0,0,0,0,0,,1,homepage,1,1,1
1185cdd7-fede-4fe6-a8b6-428922603765,zapier.com,claude-fable-5,claude-agent-sdk,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,1,1,0,0,0,0,,1,1,robots_txt,1,0,1
